,Unix,Samples,Time,Sampling,Data,Cluster
833,1556891834.607508,16384,340,48188.23529411764,1351459.779842198,2
834,1556891834.997667,16384,340,48188.23529411764,1353080.2338497713,2
835,1556891835.395023,16384,341,48046.92082111436,1354700.7372801192,2
836,1556891835.7922251,16384,340,48188.23529411764,1356321.2023733184,2
837,1556891836.1938632,16384,341,48046.92082111436,1357941.5818763897,2
838,1556891836.594497,16384,340,48188.23529411764,1359562.05036873,2
839,1556891836.989142,16384,340,48188.23529411764,1361182.5373627245,2
840,1556891837.3846529,16384,341,48046.92082111436,1362802.9350478202,2
841,1556891837.779465,16384,340,48188.23529411764,1364423.365279846,2
842,1556891838.177401,16384,340,48188.23529411764,1366043.8561093993,2
843,1556891838.576139,16384,341,48046.92082111436,1367664.2665643245,2
844,1556891838.973334,16384,340,48188.23529411764,1369284.6695048735,2
845,1556891839.3714108,16384,341,48046.92082111436,1370905.1825917326,2
846,1556891839.771528,16384,340,48188.23529411764,1372525.692974031,2
847,1556891840.164028,16384,340,48188.23529411764,1374146.0653561167,2
848,1556891840.5616212,16384,341,48046.92082111436,1375766.485753376,2
849,1556891840.958004,16384,340,48188.23529411764,1377386.9662441313,2
850,1556891841.356141,16384,340,48188.23529411764,1379007.337968517,2
851,1556891841.756602,16384,341,48046.92082111436,1380627.7401468717,2
852,1556891842.1554284,16384,340,48188.23529411764,1382248.265773058,2
853,1556891842.5515046,16384,341,48046.92082111436,1383868.7047795393,2
854,1556891842.968756,16384,340,48188.23529411764,1385489.075551182,2
855,1556891843.353863,16384,340,48188.23529411764,1387109.5780011266,2
856,1556891843.740438,16384,341,48046.92082111436,1388730.0024122,2
857,1556891844.1385381,16384,341,48046.92082111436,1390350.4257445224,2
858,1556891844.542115,16384,340,48188.23529411764,1391970.8675907925,2
859,1556891844.9325206,16384,340,48188.23529411764,1393591.3264204748,2
860,1556891845.3345866,16384,341,48046.92082111436,1395211.7409107275,2
861,1556891845.7371352,16384,340,48188.23529411764,1396832.1765088476,2
862,1556891846.14185,16384,340,48188.23529411764,1398452.5805896148,2
863,1556891846.5793118,16384,340,48188.23529411764,1400072.991019953,2
864,1556891846.9810188,16384,340,48188.23529411764,1401693.4344151989,2
865,1556891847.414794,16384,341,48046.92082111436,1403313.8906478882,2
866,1556891847.851849,16384,340,48188.23529411764,1404934.3322605826,2
867,1556891848.29086,16384,340,48188.23529411764,1406554.727287218,2
868,1556891848.734999,16384,340,48188.23529411764,1408175.1745856367,2
869,1556891849.17298,16384,341,48046.92082111436,1409795.7164975815,2
870,1556891849.6216476,16384,341,48046.92082111436,1411416.029265616,2
871,1556891850.069324,16384,340,48188.23529411764,1413036.4900745451,2
872,1556891850.5242732,16384,341,48046.92082111436,1414656.8827469833,2
873,1556891850.9838214,16384,340,48188.23529411764,1416277.3990239948,2
874,1556891851.41754,16384,340,48188.23529411764,1417897.804715205,2
875,1556891851.838659,16384,340,48188.23529411764,1419518.136661034,2
876,1556891852.219942,16384,340,48188.23529411764,1421138.5888122953,2
877,1556891852.603607,16384,341,48046.92082111436,1422759.0513576753,2
878,1556891852.98543,16384,340,48188.23529411764,1424379.6197312884,2
879,1556891853.384775,16384,341,48046.92082111436,1425999.6030623093,2
880,1556891853.7979472,16384,340,48188.23529411764,1427619.662336167,2
