,Unix,Samples,Time,Sampling,Data,Cluster
833,1556891170.4967492,16384,341,48046.92082111436,1351395.253183879,2
834,1556891171.236502,16384,340,48188.23529411764,1353015.8124050125,2
835,1556891172.047713,16384,341,48046.92082111436,1354636.3799918443,2
836,1556891172.844245,16384,340,48188.23529411764,1356256.922349427,2
837,1556891173.6098602,16384,340,48188.23529411764,1357877.437197324,2
838,1556891174.353008,16384,340,48188.23529411764,1359497.9878253303,2
839,1556891175.139501,16384,340,48188.23529411764,1361118.5385793447,2
840,1556891175.924277,16384,340,48188.23529411764,1362739.0895208344,2
841,1556891176.6400619,16384,340,48188.23529411764,1364359.6100175753,2
842,1556891177.3855631,16384,341,48046.92082111436,1365980.1118128933,2
843,1556891178.1480794,16384,340,48188.23529411764,1367600.6838315167,2
844,1556891178.9206462,16384,341,48046.92082111436,1369221.2376588956,2
845,1556891179.626573,16384,340,48188.23529411764,1370841.756035015,2
846,1556891180.383243,16384,340,48188.23529411764,1372462.2468553483,2
847,1556891181.188201,16384,340,48188.23529411764,1361220.408943961,2
848,1556891181.96863,16384,340,48188.23529411764,1375718.698817119,2
849,1556891182.7119849,16384,341,48046.92082111436,1377339.2387221567,2
850,1556891183.545588,16384,340,48188.23529411764,1378959.7907884978,2
851,1556891184.321706,16384,341,48046.92082111436,1380580.3662492894,2
852,1556891185.1249864,16384,340,48188.23529411764,1382200.926626008,2
853,1556891185.8942401,16384,340,48188.23529411764,1383821.4777703397,2
854,1556891186.686154,16384,340,48188.23529411764,1385442.047806643,2
855,1556891187.484866,16384,340,48188.23529411764,1387062.6081587747,2
856,1556891188.287122,16384,341,48046.92082111436,1388683.1507530063,2
857,1556891189.083615,16384,340,48188.23529411764,1390303.6626289599,2
858,1556891189.854802,16384,341,48046.92082111436,1391924.2086530663,2
859,1556891190.652323,16384,340,48188.23529411764,1393544.7681600228,2
860,1556891191.454268,16384,340,48188.23529411764,1395165.321661625,2
861,1556891192.254019,16384,341,48046.92082111436,1396785.8414146118,2
862,1556891193.0484982,16384,340,48188.23529411764,1398406.3785044476,2
863,1556891193.841442,16384,341,48046.92082111436,1400026.944342535,2
864,1556891194.6524749,16384,340,48188.23529411764,1401647.5117449649,2
865,1556891195.461369,16384,340,48188.23529411764,1403268.0527533405,2
866,1556891196.258028,16384,341,48046.92082111436,1404888.634124212,2
867,1556891197.071285,16384,340,48188.23529411764,1406509.1909511946,2
868,1556891197.905243,16384,341,48046.92082111436,1408129.7761852853,2
869,1556891198.6748528,16384,340,48188.23529411764,1409750.303492602,2
870,1556891199.485474,16384,341,48046.92082111436,1411370.843898598,2
871,1556891200.2609322,16384,340,48188.23529411764,1412991.4356082678,2
872,1556891201.00712,16384,340,48188.23529411764,1414612.0439878665,2
873,1556891201.7930298,16384,341,48046.92082111436,1416232.6041371562,2
874,1556891202.583701,16384,340,48188.23529411764,1417853.1507605687,2
875,1556891203.389805,16384,341,48046.92082111436,1419473.7246293575,2
876,1556891204.1787481,16384,340,48188.23529411764,1421094.3162345327,2
877,1556891204.958417,16384,340,48188.23529411764,1422714.9091028608,2
878,1556891205.735105,16384,341,48046.92082111436,1424335.470057372,2
879,1556891206.5253189,16384,341,48046.92082111436,1413119.5378012287,2
880,1556891207.274133,16384,340,48188.23529411764,1427591.3678116165,2
881,1556891208.0754306,16384,340,48188.23529411764,1429211.9063244201,2
882,1556891208.833697,16384,341,48046.92082111436,1430832.4776607566,2
883,1556891209.5872118,16384,340,48188.23529411764,1432453.0651814304,2
884,1556891210.3354359,16384,341,48046.92082111436,1434073.6376672052,2
885,1556891211.127306,16384,340,48188.23529411764,1435694.1865833476,2
886,1556891211.7604456,16384,341,48046.92082111436,1437314.778913837,2
887,1556891212.540172,16384,340,48188.23529411764,1438935.4022576474,2
888,1556891213.295289,16384,340,48188.23529411764,1440556.0042600147,2
889,1556891214.057446,16384,341,48046.92082111436,1442176.5442418866,2
890,1556891214.849941,16384,340,48188.23529411764,1443797.096664738,2
891,1556891215.6418374,16384,341,48046.92082111436,1445417.7189974114,2
892,1556891216.41986,16384,340,48188.23529411764,1447038.3319870569,2
893,1556891217.1483052,16384,340,48188.23529411764,1448658.8992942125,2
894,1556891217.8986628,16384,341,48046.92082111436,1450279.4528081082,2
895,1556891218.6880386,16384,340,48188.23529411764,1451900.059813913,2
896,1556891219.525706,16384,341,48046.92082111436,1453520.671620313,2
897,1556891220.272522,16384,340,48188.23529411764,1455141.2704110146,2
898,1556891220.6810381,16384,341,48046.92082111436,1456761.819486972,2
